Articolo__r:Product2:External_Id__c;Codice_fornitore__c;Descrizione_fornitore__c;Ranking_fornitore__c;Disponibile__c;Impegnato__c;In_spedizione__c;Conto_deposito_fornitore_Distribuzione__c;Conto_deposito_fornitore_pdv__c;Costo__c;Prezzo_di_listino__c;Prezzo_PDV__c;PAC__c
516442;UNI;Univergomma;3;14;0;0;0;0;153.18;323.00;279.23;153.48
520899;UNI;Univergomma;4;10;0;0;0;0;125.72;247.50;235.46;117.60
547393;UNI;Univergomma;5;30;0;0;0;0;79.11;147.50;152.9;70.09
547329;UNI;Univergomma;4;24;0;0;0;0;74.41;185.00;132.43;73.00
520321;UNI;Univergomma;5;18;0;0;0;0;73.04;133.50;120.76;63.44
547279;UNI;Univergomma;1;10;0;0;0;0;257.90;711.00;425.7;262.34
529486;UNI;Univergomma;5;22;0;0;0;0;55.09;105.50;96.41;50.13
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;1;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
102880;UNI;Univergomma;2;14;0;0;0;0;84.16;150.00;137.49;76.50
546583;UNI;Univergomma;5;4;0;0;0;0;212.32;424.50;338.09;201.73
546583;UNI;Univergomma;5;4;0;0;0;0;212.32;424.50;338.09;201.73
546583;UNI;Univergomma;5;4;2;0;0;0;212.32;424.50;338.09;201.73
546583;UNI;Univergomma;5;4;2;0;0;0;212.32;424.50;338.09;201.73
516422;UNI;Univergomma;3;4;0;0;0;0;70.85;135.50;121.92;64.39
518733;UNI;Univergomma;3;3;0;0;0;0;64.71;125.00;0;0.00
556027;UNI;Univergomma;5;19;0;0;0;0;85.26;155.00;140.6;79.05
558789;UNI;Univergomma;4;2;0;0;0;0;55.74;125.00;110.65;53.75
519012;UNI;Univergomma;6;3;0;0;0;0;63.62;115.00;105.4;52.90
75323;UNI;Univergomma;4;4;0;0;0;0;147.39;395.00;253.12;145.52
508397;UNI;Univergomma;3;8;0;0;0;0;165.29;305.50;263.37;140.48
525969;UNI;Univergomma;4;1;0;0;0;0;212.52;578.00;364.69;212.33
542473;UNI;Univergomma;4;24;0;0;0;0;39.73;79.00;86.52;33.97
547213;UNI;Univergomma;3;4;0;0;0;0;111.37;304.00;211.18;117.86
547400;UNI;Univergomma;6;22;0;0;0;0;90.97;173.50;167.97;82.44
547423;UNI;Univergomma;6;2;0;0;0;0;122.42;242.00;225.26;109.24
520898;UNI;Univergomma;3;18;0;0;0;0;182.72;357.00;0;0.00
519004;UNI;Univergomma;5;6;0;0;0;0;46.10;83.50;87.73;38.41
506536;UNI;Univergomma;3;10;0;0;0;0;33.46;58.00;73.42;26.68
519007;UNI;Univergomma;4;3;0;0;0;0;38.88;71.00;80.71;32.66
62805;UNI;Univergomma;4;9;0;0;0;0;131.48;234.00;190.67;119.34
515599;UNI;Univergomma;5;7;0;0;0;0;54.46;97.00;95.3;44.62
62808;UNI;Univergomma;4;7;0;0;0;0;155.20;277.00;217.42;141.27
518995;UNI;Univergomma;5;1;0;0;0;0;59.58;107.50;101.19;49.45
506547;UNI;Univergomma;5;4;0;0;0;0;61.96;112.00;103.72;51.52
50797;UNI;Univergomma;4;4;0;0;0;0;165.88;268.50;264.81;155.10
512416;UNI;Univergomma;4;28;0;0;0;0;87.67;135.00;129.56;75.00
521179;UNI;Univergomma;3;26;0;0;0;0;148.68;236.00;232.82;135.60
512371;UNI;Univergomma;4;16;0;0;0;0;107.42;168.50;159.39;95.10
547278;UNI;Univergomma;5;4;0;0;0;0;190.54;514.00;335.33;188.26
521143;UNI;Univergomma;4;8;0;0;0;0;101.82;156.50;159.33;87.90
516426;UNI;Univergomma;3;4;0;0;0;0;75.61;141.50;125.4;67.24
504063;UNI;Univergomma;2;2;0;0;0;0;123.22;267.50;207.18;127.12
524712;UNI;Univergomma;5;2;0;0;0;0;58.03;117.00;106.45;50.31
62765;UNI;Univergomma;4;3;0;0;0;0;143.07;257.00;204.98;131.07
511268;UNI;Univergomma;5;6;0;0;0;0;112.02;228.50;199.87;108.59
516430;UNI;Univergomma;4;16;0;0;0;0;92.41;178.50;155.58;84.83
547417;UNI;Univergomma;7;30;0;0;0;0;93.56;175.00;165.84;83.16
547425;UNI;Univergomma;3;8;0;0;0;0;107.15;203.00;185.08;96.47
556031;UNI;Univergomma;5;19;0;0;0;0;88.36;162.00;127.49;82.62
559202;UNI;Univergomma;4;8;0;0;0;0;36.84;73.00;83.37;31.39
63626;UNI;Univergomma;5;30;0;0;0;0;70.09;139.50;131.86;61.88
516641;UNI;Univergomma;3;6;0;0;0;0;114.43;240.50;191.52;114.29
520322;UNI;Univergomma;6;26;0;0;0;0;93.83;188.50;161.38;89.58
520937;UNI;Univergomma;2;8;0;0;0;0;78.70;165.00;0;0.00
519008;UNI;Univergomma;5;14;0;0;0;0;43.59;78.00;84.64;35.88
525391;UNI;Univergomma;1;12;0;0;0;0;110.08;237.50;181.04;112.85
546586;UNI;Univergomma;7;5;2;0;0;0;173.21;332.50;286.76;158.00
547437;UNI;Univergomma;3;7;0;0;0;0;78.17;143.50;0;0.00
520611;UNI;Univergomma;5;27;0;0;0;0;119.51;232.00;0;0.00
520030;UNI;Univergomma;3;5;0;0;0;0;156.27;274.00;228.69;125.49
520621;UNI;Univergomma;4;11;0;0;0;0;127.59;219.00;195.56;117.60
510680;UNI;Univergomma;6;6;0;0;0;0;243.11;496.00;393.19;235.69
521449;UNI;Univergomma;3;5;0;0;0;0;258.38;727.00;439.87;268.35
507629;UNI;Univergomma;2;9;0;0;0;0;204.08;535.00;0;0.00
525994;UNI;Univergomma;2;8;0;0;0;0;176.84;473.00;316.52;172.85
506804;UNI;Univergomma;4;3;0;0;0;0;209.28;446.00;371.05;211.94
520828;DEL;Deldo;2;8;0;0;0;0;289.00;616.50;428.02;292.96
520829;DEL;Deldo;1;30;0;0;0;0;326.00;701.00;518.89;333.12
520317;DEL;Deldo;1;21;0;0;0;0;243.50;509.50;401.02;242.11
561391;DEL;Deldo;3;30;0;0;0;0;62.00;109.00;112.22;49.29
520331;DEL;Deldo;3;29;0;0;0;0;90.50;175.00;165.84;83.16
520331;DEL;Deldo;3;29;0;0;0;0;90.50;175.00;165.84;83.16
520331;DEL;Deldo;3;29;0;0;0;0;90.50;175.00;165.84;83.16
520331;DEL;Deldo;3;29;0;0;0;0;90.50;175.00;165.84;83.16
525210;DEL;Deldo;2;12;0;0;0;0;109.50;224.50;197.55;106.69
547418;DEL;Deldo;3;15;0;0;0;0;110.00;220.50;217.49;102.87
547422;DEL;Deldo;2;10;0;0;0;0;95.00;186.00;181.08;86.47
518628;DEL;Deldo;1;30;0;0;0;0;94.00;188.00;168.1;89.34
525308;UNI;Univergomma;3;5;0;0;0;0;70.59;118.00;119.13;60.30
522738;UNI;Univergomma;6;13;0;0;0;0;111.84;211.50;194.31;97.31
520670;UNI;Univergomma;2;6;0;0;0;0;133.38;255.00;219.14;136.93
62840;UNI;Univergomma;4;9;0;0;0;0;111.48;189.00;161.76;96.39
532955;UNI;Univergomma;6;11;0;0;0;0;115.91;214.00;204.04;105.29
526007;UNI;Univergomma;5;4;0;0;0;0;152.55;409.00;287.16;148.78
517279;UNI;Univergomma;3;2;0;0;0;0;202.18;548.00;350.93;201.05
546342;UNI;Univergomma;6;30;0;0;0;0;57.64;109.50;101.54;52.03
50280;UNI;Univergomma;3;2;0;0;0;0;176.39;283.00;267.22;163.80
58612;UNI;Univergomma;5;2;0;0;0;0;148.98;236.50;257.78;135.90
56604;UNI;Univergomma;4;4;0;0;0;0;209.70;339.50;333.18;197.70
521154;UNI;Univergomma;5;3;0;0;0;0;245.16;398.00;389.66;232.80
75216;UNI;Univergomma;3;4;0;0;0;0;166.76;265.00;0;0.00
58581;UNI;Univergomma;3;24;0;0;0;0;229.15;372.50;357.33;217.50
521268;UNI;Univergomma;5;30;0;0;0;0;109.19;169.00;183.78;95.40
58836;UNI;Univergomma;4;18;0;0;0;0;197.71;317.50;330.74;184.50
521153;UNI;Univergomma;2;22;0;0;0;0;113.02;175.50;173.24;99.30
521118;UNI;Univergomma;4;3;0;0;0;0;215.98;348.50;360.26;203.10
521278;UNI;Univergomma;2;4;0;0;0;0;251.06;408.00;396.98;238.80
509002;UNI;Univergomma;3;9;0;0;0;0;133.45;208.50;220.89;119.10
521258;UNI;Univergomma;3;6;0;0;0;0;247.42;403.50;380.03;236.10
521122;UNI;Univergomma;4;9;0;0;0;0;140.13;221.50;246.8;126.90
521121;UNI;Univergomma;2;8;0;0;0;0;127.56;198.50;205.37;113.10
522692;UNI;Univergomma;4;12;0;0;0;0;252.40;515.50;415.09;236.84
521313;UNI;Univergomma;2;6;0;0;0;0;204.68;331.00;326.96;192.60
521146;UNI;Univergomma;3;29;0;0;0;0;222.17;359.00;361.12;209.40
525807;UNI;Univergomma;4;6;0;0;0;0;158.70;253.00;269.86;145.80
516743;DEL;Deldo;1;30;0;0;0;0;89.50;158.00;0;0.00
516773;DEL;Deldo;1;30;0;0;0;0;80.50;137.50;0;0.00
522943;DEL;Deldo;2;30;0;0;0;0;91.00;134.70;0;0.00
546391;DEL;Deldo;4;30;0;0;0;0;67.50;115.50;135.73;56.02
508768;DEL;Deldo;1;30;0;0;0;0;71.00;120.00;116.2;60.60
522885;DEL;Deldo;2;30;0;0;0;0;90.95;169.00;0;0.00
525491;DEL;Deldo;4;22;0;0;0;0;108.50;184.50;0;0.00
521169;DEL;Deldo;6;12;0;0;0;0;244.00;370.00;376;216.00
522559;DEL;Deldo;2;22;0;0;0;0;221.00;344.00;350.14;200.40
522561;DEL;Deldo;4;30;0;0;0;0;226.00;338.00;345.74;196.80
548856;UNI;Univergomma;5;30;0;0;0;0;72.58;142.00;134.94;70.29
554459;UNI;Univergomma;1;30;0;0;0;0;270.53;635.00;0;240.67
526916;UNI;Univergomma;1;25;0;0;0;0;567.07;1021.00;0;898.48
548861;UNI;Univergomma;4;3;0;0;0;0;34.92;69.00;81.27;29.67
512444;UNI;Univergomma;2;4;0;0;0;0;259.51;717.00;435.28;264.59
548857;UNI;Univergomma;4;30;0;0;0;0;95.11;189.00;163.32;93.55
527141;UNI;Univergomma;3;7;0;0;0;0;121.55;219.00;186.12;112.24
518414;UNI;Univergomma;2;15;0;0;40;0;101.77;232.00;153.5;129.92
518414;UNI;Univergomma;2;15;0;0;40;0;101.77;232.00;153.5;129.92
518414;UNI;Univergomma;2;15;0;0;40;0;101.77;232.00;153.5;129.92
518414;UNI;Univergomma;2;15;0;0;40;0;101.77;232.00;153.5;129.92
549179;UNI;Univergomma;4;1;0;0;0;0;105.81;203.50;185.29;96.64
551596;UNI;Univergomma;5;8;0;0;0;0;89.43;165.50;163.33;78.64
546816;UNI;Univergomma;1;19;0;0;0;0;243.00;598.00;0;226.64
546377;UNI;Univergomma;2;7;0;0;0;0;99.23;198.00;0;0.00
554462;UNI;Univergomma;1;30;0;0;0;0;210.46;486.00;0;184.19
521444;UNI;Univergomma;4;2;0;0;0;0;164.35;430.00;285.57;158.68
549178;UNI;Univergomma;1;2;0;0;0;0;203.29;414.50;0;0.00
546818;UNI;Univergomma;1;12;0;0;0;0;193.44;417.00;0;158.04
547399;UNI;Univergomma;4;7;0;0;0;0;105.33;206.00;195.01;97.89
547386;UNI;Univergomma;5;6;0;0;0;0;94.54;180.50;168.98;85.78
546584;UNI;Univergomma;6;13;0;0;0;0;146.98;279.00;237.33;132.58
516476;UNI;Univergomma;3;2;0;0;0;0;163.19;324.00;279.83;153.97
547291;UNI;Univergomma;3;13;0;0;0;0;80.27;156.50;139.52;74.04
547294;UNI;Univergomma;4;30;0;0;0;0;108.13;212.00;171.51;100.26
525405;UNI;Univergomma;4;30;0;0;0;0;116.55;246.00;194.71;116.90
508139;UNI;Univergomma;2;2;0;0;0;0;117.30;222.00;184.3;109.89
548880;UNI;Univergomma;5;8;0;0;0;0;37.33;74.00;83.9;31.82
549177;UNI;Univergomma;2;8;0;0;0;0;165.31;326.50;275.11;150.10
547396;UNI;Univergomma;5;30;0;0;0;0;75.12;142.00;152.5;63.04
551679;UNI;Univergomma;1;15;0;0;0;0;55.77;108.00;107.23;56.70
516278;UNI;Univergomma;5;3;0;0;0;0;118.28;201.00;169.22;102.51
551690;UNI;Univergomma;2;4;0;0;0;0;57.92;114.50;114.2;60.11
551693;UNI;Univergomma;1;30;0;0;0;0;56.16;107.50;109.72;56.44
547293;UNI;Univergomma;4;15;0;0;0;0;99.85;195.50;162;92.47
554201;UNI;Univergomma;5;10;0;0;0;0;91.85;172.00;167.11;81.74
528586;UNI;Univergomma;2;6;0;0;0;0;95.59;186.00;166.15;95.79
520324;UNI;Univergomma;5;12;0;0;0;0;103.58;206.00;186.81;97.89
81896;UNI;Univergomma;2;1;0;0;0;0;73.81;151.00;137.59;79.28
516827;UNI;Univergomma;2;4;0;0;0;0;90.46;177.50;172.42;86.09
521923;UNI;Univergomma;3;4;0;0;0;0;108.14;215.00;191.94;102.09
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;6;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;5;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;2;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
512534;UNI;Univergomma;4;30;0;0;0;0;57.46;165.00;101.46;57.00
